timestep,K2064010,V4145210,V5004030,V5015210
4554,0.110010676,0.44492042,-1.2754648,3.8670342
4555,0.1581372,0.736259,-0.030032456,4.0568285
4556,0.06421083,0.43222618,-1.0170046,3.8689945
4557,-0.32666513,-0.4590253,-2.1522038,3.1536124
4558,-0.23362808,0.5499343,-1.7800531,4.3214602
4559,-0.61724895,0.6466669,-3.7586277,4.2198563
4560,-0.48888406,1.0313412,-2.550929,4.084224
4561,-0.380893,1.7633171,-1.8375549,4.8348966
4562,-1.204769,2.3345556,-0.49967608,5.3135967
4563,-2.2577593,1.4490576,-0.4695045,3.319299
4564,-1.9567972,0.2164038,-5.4323945,0.79575825
4565,-2.0579517,-1.9478121,-3.6015785,0.54413646
4566,-2.7786665,0.95395905,-1.8193835,7.072233
4567,-1.3917255,-7.002695,10.629384,-7.643705
4568,-1.5267662,-0.406306,2.163244,-0.526038
4569,-1.6350121,0.2726959,0.62920135,0.17712598
4570,-1.1287885,3.013336,1.2363795,1.9840498
4571,-0.5661824,2.8160791,1.4411546,2.6711414
4572,-0.2885911,3.004998,2.3091822,3.1097612
4573,-0.41668034,2.3382008,1.2858106,2.3322783
4574,-0.381035,2.3246133,1.3206915,2.396897
4575,-0.23343913,2.6534986,1.842219,2.9100075
4576,-0.3570819,2.2751431,1.2863086,2.4111586
4577,-0.34212527,2.256347,1.2736088,2.421654
4578,-0.28982833,2.2333393,1.2697364,2.489683
4579,-0.28770635,2.2267296,1.264072,2.487271
4580,-0.28718886,2.2194576,1.2597806,2.4840431
4581,-0.28359842,2.2124438,1.2545711,2.4799473
4582,-0.281665,2.205798,1.2495004,2.4754288
4583,-0.27936676,2.196909,1.2436721,2.47083
4584,-0.276801,2.1889846,1.2391022,2.4656525
4585,-0.27517268,2.1817107,1.2324984,2.4615376
4586,-0.27284327,2.174098,1.2273704,2.4569693
4587,-0.27039373,2.1660843,1.221654,2.452647
4588,-0.26760206,2.1580722,1.2170724,2.4477346
4589,-0.2658178,2.150448,1.2109824,2.4427984
4590,-0.29039553,2.7999318,2.0435522,3.190293
4591,-0.31165385,2.1555607,1.2099026,2.3776948
4592,-0.31335595,2.1530726,1.2106644,2.3746645
4593,-0.3129148,2.1517353,1.2133108,2.3716776
4594,-0.3119227,2.1475868,1.213049,2.3715527
4595,-0.30904713,2.1405563,1.2109978,2.3688781
4596,-0.3053942,2.1317785,1.2048397,2.3648129
4597,-0.3011179,2.1203659,1.1968981,2.3590546
4598,-0.29589793,2.1071694,1.1849637,2.3542595
4599,-0.34347367,2.5016863,1.65354,2.8062096
4600,-0.27881685,2.0768414,1.163006,2.345588
4601,-0.26510936,2.060356,1.1500866,2.3492498
4602,-0.06402752,2.9715526,2.424219,3.645972
4603,-0.3661187,2.3613975,1.56578,2.8615816
4604,-0.22529912,2.020277,1.1246458,2.380682
4605,-0.22054295,2.0132058,1.1220282,2.37795
4606,-0.096389644,2.2898178,1.4880089,2.7165582
4607,-0.2155432,1.9945151,1.1085739,2.3690035
4608,-0.18900113,2.8516839,2.5650866,3.4401076
4609,-0.016753212,2.4678128,2.1427822,2.9948978
4610,-0.20974024,1.9785013,1.0998738,2.354454
4611,-0.20324521,1.9680153,1.0943623,2.3548098
4612,-0.16161697,2.5644,2.1004212,3.0405347
4613,-0.15454452,2.6166031,2.2602024,3.0304725
4614,-0.26934537,1.9164762,1.0416759,2.2434647
4615,-0.22369383,2.3336535,1.5058756,2.6422727
4616,-0.3616029,2.5253828,2.218046,3.1522796
4617,-0.5903087,1.7896638,1.8583336,2.8004663
4618,-0.74348205,1.3052939,1.3634334,2.0752316
4619,-0.89922386,1.5390458,1.2591275,1.932075
4620,-1.0776296,0.9507645,0.62459034,1.5994458
4621,-1.16407,1.3768045,1.3118004,1.7516212
4622,-1.8324293,0.47765294,0.049791098,1.6783962
4623,-2.3771813,1.2268873,0.80079526,1.4635167
4624,-2.032385,1.2181424,0.8462923,0.79805833
4625,-1.1551,1.7018147,1.1459271,1.7328295
4626,-0.8029619,2.2250516,1.4004722,1.7438116
4627,-0.6214163,1.7321242,0.63453543,1.8441043
4628,-0.53898615,1.7550858,0.6973241,1.9156011
4629,-0.5212012,2.1609993,1.1744025,2.395676
4630,-0.35747764,2.2086086,1.8386086,2.5712245
4631,-0.42719737,2.0080454,1.910388,2.4912
4632,-0.9722405,1.3102735,1.0130652,1.6076568
4633,-0.89389735,1.9275233,1.3556938,2.069928
4634,-0.7606099,2.087053,1.3601826,2.1453612
4635,-0.68260485,2.0292878,0.9852433,2.1941574
4636,-0.582805,2.1427677,1.3669566,2.2811158
4637,-0.5600378,1.661672,0.6198136,1.8391327
4638,-0.6066724,1.6685752,0.6063091,1.7338305
4639,-0.6074909,1.671464,0.6116859,1.720796
4640,-0.54680103,1.8901105,1.2488503,1.9131274
4641,-0.74172896,2.1010685,1.3896095,2.2653759
4642,-0.76540923,2.0883844,1.3881999,2.2897513
4643,-0.7600569,2.0932806,1.3943962,2.2788136
4644,-0.5958176,1.6656221,0.62988985,1.7242264
4645,-0.73296136,1.9658328,0.9739895,2.1225443
4646,-0.5904355,2.0010402,1.2361872,2.1316032
4647,-0.5664312,2.000594,1.006873,2.093532
4648,-0.5099065,1.9637464,0.95440054,2.0257964
4649,-0.54203326,1.5993611,0.5969991,1.7244778
4650,-0.4637791,1.5934095,0.6222308,1.8438749
4651,-0.45700273,1.5874734,0.6226158,1.8439165
4652,-0.4512689,1.5812511,0.62136495,1.8428802
4653,-0.44589213,1.5757462,0.6201487,1.842225
4654,-0.44086528,1.5697342,0.6198301,1.8417152
4655,-0.4351709,1.565642,0.6216056,1.8427323
4656,-0.4286295,1.5612907,0.6214751,1.8446789
4657,-0.4233131,1.5561546,0.622418,1.845344
4658,-0.41691506,1.5535107,0.62350154,1.8472279
4659,-0.4113226,1.5486234,0.62477,1.8481594
4660,-0.40555274,1.5449892,0.62613297,1.8506742
4661,-0.39963937,1.541036,0.6280816,1.8514318
4662,-0.4664754,1.5183195,0.5817906,1.7127224
4663,-0.5762091,1.864396,1.1906992,2.162656
4664,-0.47785094,1.511178,0.58593136,1.6911634
4665,-0.16867693,1.8804946,1.3661262,2.4534342
4666,-0.47392336,1.4986471,0.57973504,1.6788291
4667,-0.46693203,1.4961125,0.58536536,1.6823386
4668,-0.4599924,1.4920682,0.5881556,1.6851673
4669,-0.62265056,1.779121,0.93880814,2.1255643
4670,-0.3235185,1.6539012,1.428074,2.2914045
4671,-0.36215314,1.5535525,1.4399661,2.193257
4672,-0.35551682,1.2460312,1.0316721,1.4586414
4673,-0.4032186,1.6797619,0.80454713,1.5902525
4674,-0.32369038,1.4093418,0.8209316,2.033872
4675,-0.44614616,1.8195592,1.2807919,2.4224284
4676,-0.35206625,1.5519673,0.6624177,1.8585047
4677,-0.33407226,1.5229136,0.65691906,1.8636932
4678,-0.17948204,1.809635,1.3834292,2.3598585
4679,-0.18273906,2.063828,1.3483472,2.5928123
4680,-0.23987083,2.0483644,1.5481672,2.5880015
4681,-0.17174059,1.7988437,1.0960044,2.352726
4682,-0.30417684,1.4931608,0.65922314,1.8705486
4683,-0.29593334,1.4882773,0.6592541,1.8724232
4684,-0.19424868,1.7605718,1.140663,2.212826
4685,-0.1571449,1.7490616,1.2859671,2.266817
4686,-0.2788441,1.6962547,1.4519092,2.3666775
4687,-0.7763322,0.7461459,0.36234286,1.7165092
4688,-1.0051476,0.48992753,-0.22227247,0.8991894
4689,-1.0382544,0.84723514,0.21680932,0.9606569
4690,-1.1161597,0.2798778,-0.13547401,0.82615787
4691,-1.1108489,0.35202733,-0.19532906,0.574566
4692,-1.5004996,0.49919316,0.37684274,0.71150446
4693,-1.4145674,0.7935438,-0.550327,0.5239582
4694,-0.7768338,1.6695508,0.8683045,1.3783315
4695,-0.85850024,1.3626016,1.1495804,1.7360948
4696,-0.74358684,1.661821,0.9332504,1.4781903
4697,-0.2788911,1.8910033,1.3842083,2.3483207
4698,-0.59499276,1.621672,1.3849264,2.261447
4699,-0.39722538,1.8689977,0.9857762,1.8852078
4700,-0.3515828,1.6952549,0.7475777,1.906178
4701,-0.28811345,1.7275542,1.1902158,2.0668857
4702,-0.40652558,1.7463847,1.0413748,2.0596867
4703,-0.39075187,1.4672718,0.56846887,1.7413028
4704,-0.3005332,1.6814524,0.7610163,1.9145269
4705,-0.37591553,1.4615707,0.5749191,1.7493674
4706,-0.3696414,1.4575458,0.57749254,1.7514392
4707,-0.3627323,1.4550819,0.580453,1.7552742
4708,-0.35737416,1.4521431,0.58329713,1.7583671
4709,-0.23106109,1.6970676,1.1497129,2.084224
4710,-0.38920632,1.7585912,1.4807516,2.1820076
4711,-0.556342,1.3884511,0.98925966,1.8110881
4712,-0.7771564,1.4326534,0.9725483,1.8034273
4713,-0.6471694,0.9411776,0.70945,1.3974029
4714,-0.5394275,1.4949412,0.6182732,1.5518459
4715,-0.5091961,1.383317,0.50202215,1.5168384
4716,-0.47411564,1.3920046,0.53266597,1.5480276
4717,-0.49333963,1.615758,0.7424471,1.7928795
4718,-0.4303838,1.6308156,1.2680746,1.8394375
4719,-0.3796619,1.5935497,1.5981798,2.2165415
4720,-0.44781747,1.2479817,1.0250129,1.9396458
4721,-0.47908425,1.6618099,0.8677246,1.9959074
4722,-0.28868845,1.7070276,0.93174106,1.9857963
4723,-0.3586981,1.6134182,0.83248514,2.0433774
4724,-0.29984125,1.3980137,0.6148104,1.7911034
4725,-0.28627667,1.4027508,0.6242185,1.8033053
4726,-0.2780113,1.4036571,0.62747896,1.8070732
4727,-0.21518326,1.5671209,0.86997205,2.0574346
4728,-0.07741118,1.6864933,1.1280955,2.3303387
4729,-0.294711,1.5601034,0.78973645,2.0115776
4730,-0.42863938,1.5398955,1.0282716,1.9577891
4731,-0.7199211,0.55665964,0.1815422,1.1813816
4732,-1.1099216,0.8735547,0.6106596,1.5907739
4733,-0.64600354,0.66214806,0.0913116,1.1456236
4734,-0.45562896,1.4738048,0.6187002,1.7563177
4735,-0.4053663,1.4994112,0.6852359,1.813248
4736,-0.54120004,1.5528927,0.85043675,2.0566308
4737,-0.34156653,1.3606039,0.616368,1.7142862
4738,-0.34143218,1.5239539,0.8954682,1.9182173
4739,-0.15381755,1.2727002,0.8954315,2.07531
4740,-0.24298847,1.3287606,0.6538491,1.8151928
4741,-0.32328835,1.4761,0.6833539,1.8073035
4742,-0.3067403,1.3447548,0.63027245,1.7351261
4743,-0.2876759,1.3481065,0.64146876,1.7522634
4744,-0.26992378,1.3493032,0.64881593,1.7667803
4745,-0.251307,1.3502402,0.6532492,1.7844939
4746,-0.20732297,1.3454832,0.64700365,1.8381394
4747,-0.2005297,1.3443538,0.6524826,1.8444523
4748,-0.04989769,1.5003446,1.3092061,2.5193567
4749,-0.21668191,1.7142359,1.3447424,2.257438
4750,-0.41591874,1.532235,1.1039103,2.2290046
4751,-0.26685676,1.4153142,0.91601735,1.9205793
4752,-0.19401725,1.3347583,0.6679241,1.8597301
4753,-0.24133725,1.466899,0.97901297,1.9600711
4754,-0.3454267,1.5203724,0.89400625,2.1916316
4755,-0.15480699,1.3345548,0.68608755,1.8897877
4756,-0.14746292,1.3340745,0.69159657,1.8969709
4757,-0.14041702,1.3331037,0.69685435,1.9041157
4758,-0.11978674,1.7873176,1.3019104,2.5428922
4759,-0.19682093,1.7270921,1.212873,2.4615192
4760,-0.17605694,1.3252977,0.7190263,1.8586954
4761,-0.16990764,1.3266166,0.7264748,1.8651804
4762,-0.1647126,1.3275536,0.7342717,1.8715757
4763,-0.15832646,1.3276242,0.7401202,1.8785728
4764,-0.15154167,1.3271681,0.74574965,1.886547
4765,-0.17244476,1.4145278,0.98585415,1.9997858
4766,-0.13618022,1.3316447,0.7554706,1.9059645
4767,-0.17875548,1.4894996,0.8680244,2.0811415
4768,-0.13121028,1.5431294,0.9516645,2.1777608
4769,-0.1427036,1.4393383,0.8141377,2.046491
4770,-0.11916348,1.4240742,1.0025822,2.0484617
4771,-0.12565266,1.4112759,0.78423905,2.0688014
4772,-0.052576076,1.3192462,0.76187974,2.0037372
4773,-0.04635964,1.3173425,0.7645109,2.0093555
4774,-0.040497962,1.316017,0.7677417,2.0146518
4775,-0.035168465,1.3143812,0.77080125,2.0202534
4776,-0.09721756,1.4143839,1.0133579,2.091804
4777,-0.09187799,1.4161841,1.015926,2.1000082
4778,-0.089817144,1.4181286,1.0223556,2.1047928
4779,-0.082693666,1.4098295,1.0155612,2.1209402
4780,-0.08896223,1.4317719,1.035137,2.1002772
4781,-0.010746881,1.3130914,0.79065055,2.0525396
4782,-0.03966969,1.2970256,0.787792,1.9752442
4783,-0.04031935,1.2915365,0.792109,1.961245
4784,-0.041621868,1.285649,0.7920423,1.9557909
4785,-0.042239953,1.280181,0.79130363,1.9523597
4786,-0.039902274,1.2767392,0.79440707,1.9547218
4787,-0.036495283,1.2741929,0.7967809,1.9596981
4788,-0.030333618,1.2729492,0.8004451,1.965484
4789,-0.02281483,1.2715702,0.80405265,1.974749
4790,-0.013333877,1.2710481,0.80899495,1.9847966
4791,-0.00038654605,1.272729,0.8140661,1.9988655
4792,0.0094362395,1.2739924,0.81866044,2.0141447
4793,0.021834338,1.2716924,0.81846493,2.0367637
4794,0.051037654,1.2779245,0.8146579,2.1142378
4795,0.055308785,1.2750816,0.8154376,2.1182597
4796,0.05958801,1.2721562,0.81744933,2.1225317
4797,0.06347482,1.2701693,0.81813455,2.1269028
4798,0.0665104,1.266327,0.8195277,2.1316166
4799,0.07088093,1.2637671,0.8208494,2.1357963
4800,0.0750942,1.2604746,0.8222852,2.139927
4801,0.07850693,1.2585043,0.8234562,2.1439507
4802,0.083173074,1.2550182,0.82436776,2.1477704
4803,0.085970186,1.2519904,0.82496405,2.151575
4804,0.089952745,1.2487111,0.82637405,2.1553159
4805,0.09359938,1.2460604,0.8272956,2.1591384
4806,0.07460464,1.2427462,0.8595531,2.0889409
4807,0.07232865,1.2359549,0.8682086,2.0816777
4808,0.07512192,1.2292606,0.8709249,2.0820267
4809,0.07694078,1.219528,0.874963,2.0832026
4810,0.08030962,1.212861,0.87862426,2.0870469
4811,0.08371613,1.2063143,0.8799334,2.0915287
4812,0.088490464,1.2027578,0.8821644,2.0982268
4813,0.09480087,1.2015208,0.88622075,2.1052577
4814,0.10184007,1.2033948,0.8895194,2.1139784
4815,0.10932485,1.2067056,0.89255124,2.1249583
4816,0.117810875,1.2106324,0.8956724,2.1396925
4817,0.12534834,1.2120066,0.8911655,2.1579535
4818,0.1417253,1.2047311,0.8503256,2.2174208
4819,0.14549412,1.2017387,0.85197705,2.2220876
4820,0.14888567,1.1979498,0.8540582,2.2266083
4821,0.15248331,1.1951236,0.85575813,2.230071
4822,0.15583037,1.1924194,0.85745543,2.2337706
4823,0.15801932,1.1896273,0.8588474,2.2374635
4824,0.16033496,1.1859754,0.8599959,2.2409837
4825,0.16288151,1.1827406,0.8614889,2.2435443
4826,0.16561802,1.1798979,0.86226153,2.2474089
4827,0.16810422,1.1759773,0.86314505,2.2504404
4828,0.17015189,1.1721025,0.8635023,2.2532012
4829,0.17191331,1.1689172,0.86382264,2.2559783
4830,0.16575427,1.1644473,0.91155845,2.2044034
4831,0.16891278,1.1511642,0.92058057,2.2038
4832,0.0011885936,1.2283403,0.9920328,2.4039838
4833,0.14768459,1.3052133,1.0626373,2.4814007
4834,-0.00090987486,1.2471821,1.0513892,2.1894886
4835,0.17665036,1.2394377,1.1258284,2.2998102
4836,0.20253694,1.1893927,1.1273916,2.2411706
4837,0.18908645,1.1099311,0.9270639,2.2303245
4838,0.19313778,1.1087513,0.92931384,2.2363088
4839,0.19608216,1.1107897,0.93100804,2.2416577
4840,0.19879095,1.1136135,0.93175954,2.2483387
4841,0.19447923,1.1156825,0.91805553,2.25093
4842,0.20178585,1.1157765,0.86885977,2.299138
4843,0.20310251,1.1124705,0.8696296,2.3026955
4844,0.20453022,1.1091808,0.87062764,2.3067768
4845,0.20736875,1.1055931,0.87110776,2.3099635
4846,0.20823507,1.1028544,0.8712314,2.3138144
4847,0.21093448,1.0997671,0.87161255,2.3167543
4848,0.2124585,1.0959611,0.8713487,2.3217716
4849,0.2139012,1.0919248,0.8709802,2.325075
4850,0.21530743,1.0884858,0.8704805,2.3277838
4851,0.21657194,1.0839535,0.86938334,2.3309276
4852,0.21795763,1.0804368,0.86887026,2.33434
4853,0.21887904,1.075512,0.8680961,2.3377154
4854,0.21674041,1.0723594,0.91924405,2.3281572
4855,0.21896273,1.062454,0.9288795,2.3341854
4856,0.22045231,1.055607,0.93457824,2.3419383
4857,0.22188742,1.0470816,0.93676066,2.3483498
4858,0.22386497,1.0399446,0.9377691,2.3553324
4859,0.22532769,1.034217,0.93881273,2.3618488
4860,0.22691667,1.029194,0.93677,2.3661492
4861,0.23004258,1.0246333,0.9342313,2.3688438
4862,0.23273037,1.021618,0.9309769,2.3707948
4863,0.23604764,1.019622,0.925046,2.3717833
4864,0.23638482,1.0176157,0.9178688,2.3720357
4865,0.23746781,1.0159416,0.9052844,2.37031
4866,0.23868935,1.0159793,0.85568094,2.3840115
4867,0.23943155,1.0112691,0.85527307,2.3874464
4868,0.2411502,1.0068808,0.85361004,2.3907359
4869,0.2426492,1.0024883,0.8528374,2.3946018
4870,0.24374478,0.9988332,0.85128164,2.3983662
4871,0.24488871,0.9944877,0.851499,2.402414
4872,0.24747086,0.9900782,0.850539,2.4058988
4873,0.24823558,0.9856946,0.8504867,2.4100463
4874,0.24964982,0.9811892,0.8491497,2.4147072
4875,0.25114012,0.97738916,0.84855324,2.4189346
4876,0.25226322,0.9730587,0.8479674,2.4233167
4877,0.25437656,0.9695657,0.8478171,2.427061
4878,0.25923368,0.9745805,0.8703709,2.4318635
4879,0.2614855,0.971425,0.8737588,2.434541
4880,0.2637881,0.96732503,0.87465304,2.4369698
4881,0.26623493,0.962768,0.875521,2.4400377
4882,0.2682344,0.95867664,0.87517697,2.4440184
4883,0.2702445,0.9555481,0.8749723,2.4482384
4884,0.27136484,0.95108336,0.8743534,2.4528115
4885,0.27358523,0.94720584,0.87385345,2.4587538
4886,0.27402022,0.9441629,0.873501,2.4647553
4887,0.27562082,0.9407494,0.87074834,2.4719982
4888,0.27559367,0.93668646,0.86839813,2.478305
4889,0.27604857,0.9326558,0.864326,2.485401
4890,0.27326313,0.9220238,0.8438406,2.4900713
4891,0.27538654,0.91832113,0.84174705,2.4964855
4892,0.27665606,0.9148774,0.841572,2.5014853
4893,0.2784898,0.91129965,0.84101754,2.5065732
4894,0.2794666,0.9083,0.83957314,2.511933
4895,0.28156748,0.9050811,0.8386464,2.5172532
4896,0.28259194,0.9004795,0.8378541,2.5224104
4897,0.2842032,0.897223,0.836528,2.5275621
4898,0.28556094,0.8941272,0.8354673,2.5325987
4899,0.28752685,0.8897812,0.83408874,2.5377753
4900,0.28873193,0.8864811,0.83307856,2.5426376
4901,0.2895262,0.88297635,0.83072966,2.5474007
4902,0.29209396,0.882963,0.8489132,2.5499952
4903,0.2942497,0.8785625,0.8493708,2.5518966
4904,0.29381987,0.87284094,0.84724194,2.5552304
4905,0.29496223,0.8663822,0.84548044,2.558873
4906,0.29584825,0.86168265,0.84329945,2.563813
4907,0.2965531,0.8572097,0.8414111,2.568588
4908,0.29755005,0.8533747,0.83971244,2.5730727
4909,0.29784,0.8502843,0.838914,2.5789278
4910,0.2993096,0.8482364,0.83659345,2.5835574
4911,0.29952392,0.8454294,0.83566505,2.5891469
4912,0.2998346,0.8422914,0.8331566,2.5946357
4913,0.3004843,0.8388621,0.8266637,2.6014078
4914,0.3010145,0.8332719,0.8087745,2.6104739
4915,0.30055234,0.8285839,0.8075304,2.6149738
4916,0.30156875,0.82542825,0.8055461,2.6199481
4917,0.3023101,0.82191914,0.80367786,2.6243982
4918,0.30271447,0.8173981,0.8021353,2.629213
4919,0.30416155,0.81431514,0.8003073,2.6335862
4920,0.30438396,0.8098934,0.7982662,2.6373262
4921,0.3045598,0.80655193,0.7961572,2.6419284
4922,0.30486503,0.8021838,0.7941303,2.6461897
4923,0.305117,0.7986209,0.79205084,2.6504679
4924,0.3053746,0.7953725,0.7898626,2.6547158
4925,0.30580738,0.7911435,0.78774387,2.6584604
4926,0.30536923,0.7853736,0.7818329,2.655814
4927,0.30474713,0.7809488,0.7780002,2.6580696
4928,0.30537912,0.7764477,0.77561575,2.6610909
4929,0.66624874,1.2906905,1.4111362,3.4472291
4930,0.31965733,0.97775745,0.95750976,2.8163602
4931,0.29256138,1.1429944,1.4009022,3.0353003
4932,0.5068007,1.1415415,1.4061284,3.0441449
4933,0.3452064,1.1200618,1.1709867,2.943156
4934,0.3443903,1.0095878,1.2568204,3.0309513
4935,0.27715725,0.97652406,1.1155306,2.7455285
4936,0.34522593,0.90893364,0.98472786,2.716814
4937,0.35630968,1.2179351,1.3706673,3.0358193
4938,0.550045,1.2369542,1.4518217,3.0102184
4939,0.42222416,0.8382136,1.0365133,2.0195904
4940,0.39764968,1.0535365,1.1289728,2.7320843
4941,0.4026684,0.9068772,0.90825033,2.7206295
4942,0.31901458,0.7929068,0.80467796,2.6449172
4943,0.41776168,0.9249904,0.910412,2.835888
4944,0.31546614,0.7644286,0.7849434,2.6824849
4945,0.315116,0.7600301,0.78111243,2.6880836
4946,0.31554294,0.75654167,0.7788003,2.6929867
4947,0.31602225,0.7537244,0.77743727,2.6963298
4948,0.31538823,0.7511254,0.7755108,2.7000942
4949,0.314994,0.7482818,0.7742154,2.703377
4950,0.31274638,0.7407758,0.7924817,2.6895075
4951,0.32632294,0.7068887,0.80073136,2.762736
4952,0.39644265,0.98017246,1.0326085,2.7142487
4953,0.34304118,0.7016978,0.80670595,2.7582924
4954,0.31325212,0.71923846,0.7916743,2.6997507
4955,0.31346744,0.71534824,0.79046077,2.7048512
4956,0.38532114,0.86096996,0.9229947,2.881141
4957,0.37063912,0.8693035,0.95350647,2.925744
4958,0.3142321,0.707885,0.7873674,2.7179136
4959,0.31475964,0.70855856,0.7841887,2.7226555
4960,0.31412485,0.7089377,0.781063,2.7266328
4961,0.3140844,0.7119964,0.7784207,2.7346537
4962,0.31487226,0.71651345,0.75982714,2.7563818
4963,0.3786293,0.80893594,0.8396497,2.8773983
4964,0.47420052,0.90783376,0.90866804,2.922839
4965,0.24209416,0.97226954,1.0175426,3.1405923
4966,0.47814715,1.1024653,1.2184949,3.1447299
4967,0.41470763,0.85213846,1.0600585,3.0512383
4968,0.4391397,0.8756191,1.1173338,3.0845897
4969,0.42128655,1.1848661,1.2469852,3.3415973
4970,0.4413179,1.1728717,1.3516318,3.1409435
4971,0.42712894,1.0636202,1.0995317,3.1962318
4972,0.3935695,1.0557786,1.1108701,3.2435615
4973,0.3614099,1.0592963,1.1592126,3.2797663
4974,0.36593273,0.7681854,0.8690465,2.745221
4975,0.39453736,0.8241458,0.917875,2.9475348
4976,0.3140584,0.6793275,0.7835538,2.7962058
4977,0.43108335,0.67990667,0.8478791,2.7865498
4978,0.31505904,0.67400974,0.77898264,2.8080637
4979,0.31548607,0.6718293,0.77927494,2.8158083
4980,0.31535983,0.66916585,0.7786495,2.8210185
4981,0.31437147,0.66685796,0.7762607,2.823139
4982,0.31355286,0.6646586,0.7733555,2.8246996
4983,0.3138782,0.6627909,0.7690889,2.8261473
4984,0.31134567,0.6605874,0.76519793,2.8275769
4985,0.31202742,0.6643653,0.7634804,2.829153
